ann‚eCAN;paysSelection;maillotNum;posteJeu;Joueur;DateNaiss 1;date_naiss;DateNaiss 2;paysClub;Club;club_2
2015;Tunisie;2;D‚fenseur;Syam Ben Youssef;31 March 1989 ;1989-03-31;25;Roumanie;ÿAstra Giurgiu;FC Astra Giurgiu
2015;Tunisie;3;D‚fenseur;Aymen Abdennour;6 August 1989 ;1989-08-06;25;France;ÿMonaco;AS Monaco FC
2015;Tunisie;4;D‚fenseur;Bilel Mohsni;21 July 1987 ;1987-07-21;27;Ecosse;ÿRangers;Rangers F.C.
2015;Tunisie;5;D‚fenseur;Rami Bedoui;19 January 1990 ;1990-01-19;24;Tunisie;ÿES Sahel;toile Sportive du Sahel
2015;Tunisie;6;Milieu de terrain;Hocine Ragued;11 February 1983 ;1983-02-11;31;Tunisie;ÿES Tunis;Esp‚rance Sportive de Tunis
2015;Tunisie;7;Milieu de terrain;Youssef Msakni;28 October 1990 ;1990-10-28;24;Qatar;ÿLekhwiya;Lekhwiya Sports Stadium
2015;Tunisie;8;Attaquant;Edem Rja‹bi[12];5 April 1994 ;1994-04-05;20;Tunisie;ÿCA Bizertin;CA Bizertine
2015;Tunisie;9;Milieu de terrain;Yassine Chikhaouiÿ(c;22 September 1986 ;1986-09-22;28;Suisse;ÿZrich;Grasshopper Club Zrich
2015;Tunisie;10;Attaquant;Hamza Youn‚s;16 April 1986 ;1986-04-16;28;Bulgarie;ÿLudogorets Razgrad;WFC Ludogorets Razgrad
2015;Tunisie;11;Attaquant;Amine Chermiti;26 December 1987 ;1987-12-26;27;Suisse;ÿZrich;Grasshopper Club Zrich
2015;Tunisie;12;D‚fenseur;Ali Maƒloul;1 January 1990 ;1990-01-01;25;Tunisie;ÿCS Sfaxien;CS Sfaxien
2015;Tunisie;13;Milieu de terrain;Ferjani Sassi;18 March 1992 ;1992-03-18;22;France;ÿMetz;FC Metz
2015;Tunisie;14;Milieu de terrain;St‚phane Nater;20 January 1984 ;1984-01-20;30;Tunisie;ÿClub Africain;Club Africain
2015;Tunisie;15;Milieu de terrain;Mohamed Ali Manser;28 April 1991 ;1991-04-28;23;Tunisie;ÿCS Sfaxien;CS Sfaxien
2015;Tunisie;16;Gardien de but;Aymen Mathlouthi;14 September 1984 ;1984-09-14;30;Tunisie;ÿES Sahel;toile Sportive du Sahel
2015;Tunisie;17;D‚fenseur;Hamza Mathlouthi;25 May 1992 ;1992-05-25;22;Tunisie;ÿCA Bizertin;CA Bizertine
2015;Tunisie;18;Milieu de terrain;Wahbi Khazri;8 February 1991 ;1991-02-08;23;France;ÿBordeaux;FC Girondins de Bordeaux
2015;Tunisie;19;Attaquant;Ahmed Aka‹chi[13];23 February 1989 ;1989-02-23;25;Tunisie;ÿES Tunis;Esp‚rance Sportive de Tunis
2015;Tunisie;20;D‚fenseur;Mohamed Ali Yacoubi;5 October 1990 ;1990-10-05;24;Tunisie;ÿES Tunis;Esp‚rance Sportive de Tunis
2015;Tunisie;21;Milieu de terrain;Jamel Saihi;27 January 1987 ;1987-01-27;27;France;ÿMontpellier;Montpellier H‚rault Sport Club
2015;Tunisie;22;Gardien de but;Moez Ben Cherifia;24 June 1991 ;1991-06-24;23;Tunisie;ÿES Tunis;Esp‚rance Sportive de Tunis
2015;Tunisie;23;D‚fenseur;Selim Ben Djemia;29 January 1989 ;1989-01-29;25;France;ÿLaval;Stade Lavallois
2015;Zambie;1;Gardien de but;Danny Munyao;21 January 1987 ;1987-01-21;27;Zambie;ÿRed Arrows;Red Arrows F.C.
2015;Zambie;2;D‚fenseur;Donashano Malama;1 July 1987 ;1987-07-01;27;Zambie;ÿNkana;Nkana F.C.
2015;Zambie;3;Milieu de terrain;Chisamba Lungu;31 January 1991 ;1991-01-31;23;Russie;ÿUral Sverdlovsk Oblast;FC Ural Yekaterinburg
2015;Zambie;4;D‚fenseur;Christopher Munthali;2 February 1991 ;1991-02-02;23;Zambie;ÿNkana;Nkana F.C.
2015;Zambie;5;D‚fenseur;Roderick Kabwe;30 November 1992 ;1992-11-30;22;Zambie;ÿZanaco;Zanaco F.C.
2015;Zambie;6;D‚fenseur;Davies Nkausu;1 January 1986 ;1986-01-01;29;Afrique du Sud;ÿBloemfontein Celtic Football Club;Bloemfontein Celtic F.C.
2015;Zambie;7;Milieu de terrain;Spencer Sautu;5 October 1994 ;1994-10-05;20;Zambie;ÿGreen Eagles;Green Eagles
2015;Zambie;8;Milieu de terrain;Bruce Musakanya;25 September 1993 ;1993-09-25;21;Zambie;ÿRed Arrows;Red Arrows F.C.
2015;Zambie;9;Attaquant;Ronald Kampamba;26 May 1994 ;1994-05-26;20;Zambie;ÿNkana;Nkana F.C.
2015;Zambie;10;Milieu de terrain;Mukuka Mulenga;6 July 1993 ;1993-07-06;21;Afrique du Sud;ÿBloemfontein Celtic Football Club;Bloemfontein Celtic F.C.
2015;Zambie;11;Milieu de terrain;Lubambo Musonda;5 May 1995 ;1995-05-05;19;Arm‚nie;ÿUlisses;Ulisses FC
2015;Zambie;12;Attaquant;Evans Kangwa;21 June 1994 ;1994-06-21;20;Israel;ÿHapoel Ra'anana;Hapoel Ra'anana A.F.C.
2015;Zambie;13;D‚fenseur;Stoppila Sunzu;22 June 1989 ;1989-06-22;25;Chine;ÿShanghai Greenland Shenhua;Shanghai Shenhua F.C.
2015;Zambie;14;Milieu de terrain;Kondwani Mtonga;14 June 1986 ;1986-06-14;28;Inde;ÿShillong Lajong;Shillong Lajong F.C.
2015;Zambie;15;Attaquant;Given Singuluma;11 July 1986 ;1986-07-11;28;RD Congo;ÿMazembe;TP Mazembe
2015;Zambie;16;Gardien de but;Kennedy Mweene;12 November 1984 ;1984-11-12;30;Afrique du Sud;ÿMamelodi Sundowns;Mamelodi Sundowns F.C.
2015;Zambie;17;Milieu de terrain;Rainford Kalabaÿ(c;14 August 1986 ;1986-08-14;28;RD Congo;ÿMazembe;TP Mazembe
2015;Zambie;18;D‚fenseur;Emmanuel Mbola;10 May 1993 ;1993-05-10;21;Israel;ÿHapoel Ra'anana;Hapoel Ra'anana A.F.C.
2015;Zambie;19;Milieu de terrain;Nathan Sinkala;23 April 1991 ;1991-04-23;23;Suisse;ÿGrasshopper;Grasshopper Club Zrich
2015;Zambie;20;Attaquant;Emmanuel Mayuka;21 November 1990 ;1990-11-21;24;Angleterre;ÿSouthampton;Southampton F.C.
2015;Zambie;21;Attaquant;Jackson Mwanza;6 February 1987 ;1987-02-06;27;Zambie;ÿZESCO United;ZESCO United F.C.
2015;Zambie;22;Gardien de but;Joshua Titima;20 October 1992 ;1992-10-20;22;Zambie;ÿPower Dynamos;Power Dynamos F.C.
2015;Zambie;23;Attaquant;Patrick Ngoma;21 May 1997 ;1997-05-21;17;Zambie;ÿRed Arrows;Red Arrows F.C.
2017;Alg‚rie;1;Gardien de but;Chamseddine Rahmani;15 September 1990 ;1990-09-15;26;Alg‚rie;ÿMO B‚ja‹a;MO Bejaia
2017;Alg‚rie;2;D‚fenseur;A‹ssa Mandiÿ(captain;22 October 1991 ;1991-10-22;25;Espagne;ÿReal Betis;Real Betis B
2017;Alg‚rie;3;D‚fenseur;Faouzi Ghoulam;1 February 1991 ;1991-02-01;25;Italie;ÿNapoli;S.S.C. Napoli
2017;Alg‚rie;4;D‚fenseur;Liassine Cadamuro-Benta‹ba;5 March 1988 ;1988-03-05;28;Suisse;ÿServette;Servette FC
2017;Alg‚rie;5;D‚fenseur;Hicham Belkaroui;24 August 1990 ;1990-08-24;26;Tunisie;ÿES Tunis;Esp‚rance Sportive de Tunis
2017;Alg‚rie;6;D‚fenseur;Djamel Mesbah;9 October 1984 ;1984-10-09;32;Italie;ÿCrotone;F.C. Crotone
2017;Alg‚rie;7;Milieu de terrain;Riyad Mahrez;21 February 1991 ;1991-02-21;25;Angleterre;ÿLeicester City;ÿLeicester City
2017;Alg‚rie;8;Milieu de terrain;Isma‰l Bennacer;1 December 1997 ;1997-12-01;19;Angleterre;ÿArsenal;ÿArsenal
2017;Alg‚rie;9;Milieu de terrain;Sofiane Hanni;29 December 1990 ;1990-12-29;26;Belgique;ÿAnderlecht;R.S.C. Anderlecht
2017;Alg‚rie;10;Milieu de terrain;Nabil Bentaleb;24 November 1994 ;1994-11-24;22;Allemagne;ÿSchalke 04;FC Schalke 04
2017;Alg‚rie;11;Milieu de terrain;Yacine Brahimi;8 February 1990 ;1990-02-08;26;Portugal;ÿPorto;FC Porto
2017;Alg‚rie;12;D‚fenseur;Mohamed Benyahia;30 June 1992 ;1992-06-30;24;Alg‚rie;ÿUSM Alger;USM Alger
2017;Alg‚rie;13;Attaquant;Islam Slimani;18 June 1988 ;1988-06-18;28;Angleterre;ÿLeicester City;ÿLeicester City
2017;Alg‚rie;14;Attaquant;Baghdad Bounedjah;30 November 1991 ;1991-11-30;25;Qatar;ÿAl-Sadd;Al Sadd Sports Club
2017;Alg‚rie;15;Attaquant;Hillal Soudani;25 November 1987 ;1987-11-25;29;Croatie;ÿDinamo Zagreb;GNK Dinamo Zagreb
2017;Alg‚rie;16;Gardien de but;"Mali;k Asselah";8 July 1986 ;1986-07-08;30;Alg‚rie;ÿJS Kabylie;JS Kabylie
2017;Alg‚rie;17;Milieu de terrain;AdlŠne Guedioura;12 November 1985 ;1985-11-12;31;Angleterre;ÿWatford;Watford F.C.
2017;Alg‚rie;18;Milieu de terrain;Rachid Ghezzal;9 May 1992 ;1992-05-09;24;France;ÿLyon;Olympique Lyonnais
2017;Alg‚rie;19;Milieu de terrain;Mehdi Abeid;6 August 1992 ;1992-08-06;24;France;ÿDijon;Dijon FCO
2017;Alg‚rie;20;D‚fenseur;Mokhtar Belkhiter;15 January 1992 ;1992-01-15;24;Tunisie;ÿClub Africain;Club Africain
2017;Alg‚rie;21;D‚fenseur;Ramy Bensebaini;16 April 1995 ;1995-04-16;21;France;ÿRennes;Stade Rennais F.C.
2017;Alg‚rie;22;D‚fenseur;Mohamed Rabie Meftah;5 May 1985 ;1985-05-05;31;Alg‚rie;ÿUSM Alger;USM Alger
2017;Alg‚rie;23;Gardien de but;Ra‹s M'Bolhi;25 April 1986 ;1986-04-25;30;Turquie;ÿAntalyaspor;Antalyaspor
2017;Burkina Faso;1;Gardien de but;Aboubacar Sawadogo;10 August 1989 ;1989-08-10;27;Burkina Faso;ÿRC Kadiogo;Rail Club du Kadiogo
2017;Burkina Faso;2;D‚fenseur;Steeve Yago;16 December 1992 ;1992-12-16;24;France;ÿToulouse;Toulouse FC
2017;Burkina Faso;3;D‚fenseur;Issouf Paro;16 October 1994 ;1994-10-16;22;Afrique du Sud;ÿSantos;ÿSantos
2017;Burkina Faso;4;D‚fenseur;Bakary Kon‚;27 April 1988 ;1988-04-27;28;Espagne;ÿM laga;M laga CF
2017;Burkina Faso;5;D‚fenseur;Patrick Malo;18 February 1992 ;1992-02-18;24;Egypte;ÿSmouha;Smouha SC
2017;Burkina Faso;6;Milieu de terrain;Bakary Sar‚;5 May 1990 ;1990-05-05;26;Portugal;ÿMoreirense;Moreirense F.C.
2017;Burkina Faso;7;Milieu de terrain;Pr‚juce Nakoulma;21 April 1987 ;1987-04-21;29;Turquie;ÿKayserispor;Kayserispor
2017;Burkina Faso;8;Attaquant;Abdou Razack Traor‚;28 December 1988 ;1988-12-28;28;Turquie;ÿKardemir Karabkspor;Kardemir Karabkspor
2017;Burkina Faso;9;Attaquant;Banou Diawara;13 February 1992 ;1992-02-13;24;Egypte;ÿSmouha;Smouha SC
2017;Burkina Faso;10;Milieu de terrain;Alain Traor‚;1 January 1988 ;1988-01-01;29;Turquie;ÿKayserispor;Kayserispor
2017;Burkina Faso;11;Milieu de terrain;Jonathan Pitroipa;12 April 1986 ;1986-04-12;30;Emirats Arabes Unis;ÿAl-Nasr;Al-Nasr SC
2017;Burkina Faso;12;Milieu de terrain;Adama Guira;24 April 1988 ;1988-04-24;28;France;ÿLens;R.C. Lens
2017;Burkina Faso;13;D‚fenseur;Souleymane Koanda;21 September 1992 ;1992-09-21;24;Cote d'Ivoire;ÿASEC Mimosas;ASEC Mimosas
2017;Burkina Faso;14;D‚fenseur;Issoufou Dayo;6 August 1991 ;1991-08-06;25;Maroc;ÿRS Berkane;RS Berkane
2017;Burkina Faso;15;Attaquant;Aristide Banc‚;19 September 1984 ;1984-09-19;32;Cote d'Ivoire;ÿASEC Mimosas;ASEC Mimosas
2017;Burkina Faso;16;Gardien de but;Kouakou Herv‚ Koffi;16 October 1996 ;1996-10-16;20;Cote d'Ivoire;ÿASEC Mimosas;ASEC Mimosas
2017;Burkina Faso;17;Milieu de terrain;Jonathan Zongo;6 April 1989 ;1989-04-06;27;Espagne;ÿAlmer¡a;Uni¢n Deportiva Almer¡a
2017;Burkina Faso;18;Milieu de terrain;Charles Kabor‚ÿ(captain;9 February 1988 ;1988-02-09;28;Russie;ÿKrasnodar;FC Krasnodar
2017;Burkina Faso;19;Milieu de terrain;Bertrand Traor‚;6 September 1995 ;1995-09-06;21;Pays-Bas;ÿAjax;AFC Ajax
2017;Burkina Faso;20;D‚fenseur;Yacouba Coulibaly;2 October 1994 ;1994-10-02;22;Burkina Faso;ÿRC Bobo Dioulasso;RC Bobo
2017;Burkina Faso;21;Attaquant;Cyrille Bayala;24 May 1996 ;1996-05-24;20;Moldavie;ÿSheriff Tiraspol;F.C. Sheriff
2017;Burkina Faso;22;Milieu de terrain;Blati Tour‚;4 August 1994 ;1994-08-04;22;Chypre;ÿOmonia Nicosia;AC Omonia
2017;Burkina Faso;23;Gardien de but;Germain Sanou;26 May 1992 ;1992-05-26;24;France;ÿBeauvais;ÿBeauvais
2017;Cameroun;1;Gardien de but;Fabrice Ondoa;24 December 1995 ;1995-12-24;21;Espagne;ÿSevilla Atl‚tico;Sevilla Atl‚tico
2017;Cameroun;2;D‚fenseur;Ernest Mabouka;16 June 1988 ;1988-06-16;28;Slovaquie;ÿM?K ?ilina;M?K ?ilina
2017;Cameroun;3;D‚fenseur;Nicolas Nkoulou;27 March 1990 ;1990-03-27;26;France;ÿLyon;Olympique Lyonnais
2017;Cameroun;4;D‚fenseur;Adolphe Teikeu;23 June 1990 ;1990-06-23;26;France;ÿSochaux;FC Sochaux-Montb‚liard
2017;Cameroun;5;D‚fenseur;Michael Ngadeu-Ngadjui;23 November 1990 ;1990-11-23;26;R‚publique TchŠque;ÿSlavia Prague;SK Slavia Prague
2017;Cameroun;6;D‚fenseur;Ambroise Oyongo;22 June 1991 ;1991-06-22;25;Canada;ÿMontreal Impact;Montreal Impact
2017;Cameroun;7;Milieu de terrain;Clinton N'Jie;15 August 1993 ;1993-08-15;23;France;ÿMarseille;Olympique de Marseille
2017;Cameroun;8;Attaquant;Benjamin Moukandjoÿ(captain;12 November 1988 ;1988-11-12;28;France;ÿLorient;F.C. Lorient
2017;Cameroun;9;Attaquant;Jacques Zoua;6 September 1991 ;1991-09-06;25;Allemagne;ÿ1. FC Kaiserslautern;1. FC Kaiserslautern
2017;Cameroun;10;Attaquant;Vincent Aboubakar;22 January 1992 ;1992-01-22;24;Turquie;ÿBe?ikta?;Be?ikta? J.K.
2017;Cameroun;11;Milieu de terrain;Edgar Salli;17 August 1992 ;1992-08-17;24;Allemagne;ÿ1. FC Nrnberg;ÿ1. FC Nrnberg
2017;Cameroun;12;Milieu de terrain;Frank Boya;1 July 1996 ;1996-07-01;20;Cameroun;ÿAPEJES Academy;APEJES Academy
2017;Cameroun;13;Milieu de terrain;Christian Bassogog;18 October 1995 ;1995-10-18;21;Danemark;ÿAalborg BK;AaB Fodbold
2017;Cameroun;14;Milieu de terrain;Georges Mandjeck;9 December 1988 ;1988-12-09;28;France;ÿMetz;FC Metz
2017;Cameroun;15;Milieu de terrain;S‚bastien Siani;21 December 1986 ;1986-12-21;30;Belgique;ÿOostende;K.V. Oostende
2017;Cameroun;16;Gardien de but;Jules Goda;30 May 1989 ;1989-05-30;27;France;ÿAjaccio;A.C. Ajaccio
2017;Cameroun;17;Milieu de terrain;Arnaud Djoum;2 May 1989 ;1989-05-02;27;Ecosse;ÿHearts;Heart of Midlothian F.C.
2017;Cameroun;18;Attaquant;Robert Ndip Tambe;22 February 1994 ;1994-02-22;22;Slovaquie;ÿSpartak Trnava;FC Spartak Trnava
2017;Cameroun;19;D‚fenseur;Collins Fai;13 August 1992 ;1992-08-13;24;Belgique;ÿStandard LiŠge;Standard LiŠge
2017;Cameroun;20;Attaquant;Karl Toko Ekambi;14 September 1992 ;1992-09-14;24;France;ÿAngers;Angers SCO
2017;Cameroun;21;D‚fenseur;Mohammed Djetei;18 August 1994 ;1994-08-18;22;Espagne;ÿGimn…stic de Tarragona;Gimn…stic de Tarragona
2017;Cameroun;22;D‚fenseur;Jonathan Ngwem;20 July 1991 ;1991-07-20;25;Angola;ÿProgresso;ÿProgresso
2017;Cameroun;23;Gardien de but;Georges Bokw‚;14 July 1989 ;1989-07-14;27;Cameroun;ÿCoton Sport;Coton Sport FC de Garoua
2017;Cote d'Ivoire;1;Gardien de but;Sayouba Mand‚;15 June 1993 ;1993-06-15;23;NorvŠge;ÿStab‘k;Stab‘k Fotball
2017;Cote d'Ivoire;2;Milieu de terrain;Nicolas P‚p‚;29 May 1995 ;1995-05-29;21;France;ÿAngers;Angers SCO
2017;Cote d'Ivoire;3;Milieu de terrain;Serge N'Guessan;31 July 1994 ;1994-07-31;22;France;ÿNancy;A.S. Nancy-Lorraine
2017;Cote d'Ivoire;4;D‚fenseur;Lamine Kon‚;1 February 1989 ;1989-02-01;27;Angleterre;ÿSunderland;Sunderland A.F.C.
2017;Cote d'Ivoire;5;D‚fenseur;Wilfried Kanon;6 July 1993 ;1993-07-06;23;Pays-Bas;ÿADO Den Haag;ADO Den Haag
2017;Cote d'Ivoire;6;Milieu de terrain;Jean Michael Seri;19 July 1991 ;1991-07-19;25;France;ÿNice;OGC Nice
2017;Cote d'Ivoire;7;Milieu de terrain;Victorien Angban;29 September 1996 ;1996-09-29;20;Espagne;ÿGranada;Granada CF
2017;Cote d'Ivoire;8;Attaquant;Salomon Kalou;5 August 1985 ;1985-08-05;31;Allemagne;ÿHertha BSC;Hertha BSC
2017;Cote d'Ivoire;9;Milieu de terrain;Wilfried Zaha;10 November 1992 ;1992-11-10;24;Angleterre;ÿCrystal Palace;ÿCrystal Palace
2017;Cote d'Ivoire;10;Milieu de terrain;Cheick Doukour‚;11 September 1992 ;1992-09-11;24;France;ÿMetz;FC Metz
2017;Cote d'Ivoire;11;Milieu de terrain;Franck Kessi‚;19 December 1996 ;1996-12-19;20;Italie;ÿAtalanta;Atalanta BC
2017;Cote d'Ivoire;12;Attaquant;Wilfried Bony;10 December 1988 ;1988-12-10;28;Pays de Galles;ÿSwansea City;Swansea City A.F.C.
2017;Cote d'Ivoire;13;Attaquant;Giovanni Sio;31 March 1989 ;1989-03-31;27;France;ÿRennes;Stade Rennais F.C.
2017;Cote d'Ivoire;14;Attaquant;Jonathan Kodjia;22 October 1989 ;1989-10-22;27;Angleterre;ÿAston Villa;Aston Villa F.C.
2017;Cote d'Ivoire;15;Milieu de terrain;Max-Alain Gradel;30 November 1987 ;1987-11-30;29;Angleterre;ÿBournemouth;AFC Bournemouth
2017;Cote d'Ivoire;16;Gardien de but;Sylvain Gbohouo;29 October 1988 ;1988-10-29;28;RD Congo;ÿTP Mazembe;TP Mazembe
2017;Cote d'Ivoire;17;D‚fenseur;Serge Aurier;24 December 1992 ;1992-12-24;24;France;ÿParis Saint-Germain;Paris Saint-Germain F.C.
2017;Cote d'Ivoire;18;D‚fenseur;Adama Traor‚;3 February 1990 ;1990-02-03;26;Suisse;ÿBasel;FC Basel
2017;Cote d'Ivoire;19;D‚fenseur;Simon Deli;27 October 1991 ;1991-10-27;25;R‚publique TchŠque;ÿSlavia Prague;SK Slavia Prague
2017;Cote d'Ivoire;20;Milieu de terrain;Serey Di‚ÿ(captain;7 November 1984 ;1984-11-07;32;Suisse;ÿBasel;FC Basel
2017;Cote d'Ivoire;21;D‚fenseur;Eric Bailly;12 April 1994 ;1994-04-12;22;Angleterre;ÿManchester United;Manchester United F.C.
2017;Cote d'Ivoire;22;D‚fenseur;Mamadou Bagayoko;31 December 1989 ;1989-12-31;27;Belgique;ÿSint-Truiden;Sint-Truidense V.V.
2017;Cote d'Ivoire;23;Gardien de but;Badra Ali Sangar‚;30 May 1986 ;1986-05-30;30;Cote d'Ivoire;ÿAS Tanda;Association Sportive Tanda
2017;Egypte;1;Gardien de but;Essam El-Hadaryÿ(captain;15 January 1973 ;1973-01-15;43;Egypte;ÿWadi Degla;Wadi Degla SC
2017;Egypte;2;D‚fenseur;Ali Gabr;1 January 1989 ;1989-01-01;28;Egypte;ÿZamalek;Zamalek SC
2017;Egypte;3;D‚fenseur;Ahmed El-Mohamady;9 September 1987 ;1987-09-09;29;Angleterre;ÿHull City;Hull City A.F.C.
2017;Egypte;4;D‚fenseur;Omar Gaber;30 January 1992 ;1992-01-30;24;Suisse;ÿBasel;FC Basel
2017;Egypte;5;Milieu de terrain;Ibrahim Salah;1 April 1987 ;1987-04-01;29;Egypte;ÿZamalek;Zamalek SC
2017;Egypte;6;D‚fenseur;Ahmed Hegazy;25 January 1991 ;1991-01-25;25;Egypte;ÿAl-Ahly;Al Ahly SC
2017;Egypte;7;D‚fenseur;Ahmed Fathy;10 November 1984 ;1984-11-10;32;Egypte;ÿAl-Ahly;Al Ahly SC
2017;Egypte;8;Milieu de terrain;Tarek Hamed;24 October 1988 ;1988-10-24;28;Egypte;ÿZamalek;Zamalek SC
2017;Egypte;9;Attaquant;Kouka;5 March 1993 ;1993-03-05;23;Portugal;ÿBraga;S.C. Braga
2017;Egypte;10;Attaquant;Mohamed Salah;15 June 1992 ;1992-06-15;24;Italie;ÿRoma;A.S. Roma
2017;Egypte;11;Milieu de terrain;Mahmoud Kahraba;13 April 1994 ;1994-04-13;22;Arabie Saoudite;ÿAl-Ittihad;ÿAl-Ittihad
2017;Egypte;12;D‚fenseur;Ahmed Dowidar;29 October 1987 ;1987-10-29;29;Egypte;ÿZamalek;Zamalek SC
2017;Egypte;13;D‚fenseur;Mohamed Abdel Shafy;1 July 1985 ;1985-07-01;31;Arabie Saoudite;ÿAl-Ahli;ÿAl-Ahli
2017;Egypte;14;Milieu de terrain;Ramadan Sobhi;23 January 1997 ;1997-01-23;19;Angleterre;ÿStoke City;ÿStoke City
2017;Egypte;15;D‚fenseur;Karim Hafez;12 March 1996 ;1996-03-12;20;France;ÿLens;R.C. Lens
2017;Egypte;16;Gardien de but;Sherif Ekramy;10 July 1983 ;1983-07-10;33;Egypte;ÿAl-Ahly;Al Ahly SC
2017;Egypte;17;Milieu de terrain;Mohamed El-Neny;11 July 1992 ;1992-07-11;24;Angleterre;ÿArsenal;ÿArsenal
2017;Egypte;18;Attaquant;Marwan Mohsen;26 February 1989 ;1989-02-26;27;Egypte;ÿAl-Ahly;Al Ahly SC
2017;Egypte;19;Milieu de terrain;Abdallah Said;13 June 1985 ;1985-06-13;31;Egypte;ÿAl-Ahly;Al Ahly SC
2017;Egypte;20;D‚fenseur;Saad Samir;1 April 1989 ;1989-04-01;27;Egypte;ÿAl-Ahly;Al Ahly SC
2017;Egypte;21;Milieu de terrain;Mahmoud Tr‚z‚guet;1 October 1994 ;1994-10-01;22;Belgique;ÿMouscron;Royal Excel Mouscron
2017;Egypte;22;Milieu de terrain;Amr Warda;17 September 1993 ;1993-09-17;23;GrŠce;ÿPanetolikos;Panetolikos F.C.
2017;Egypte;23;Gardien de but;Ahmed El Shenawy;14 May 1991 ;1991-05-14;25;Egypte;ÿZamalek;Zamalek SC
2017;Gabon;1;Gardien de but;Didier Ovono;23 January 1983 ;1983-01-23;33;Belgique;ÿOostende;K.V. Oostende
2017;Gabon;2;D‚fenseur;Aaron Appindangoy‚;20 February 1992 ;1992-02-20;24;France;ÿLaval;Stade Lavallois
2017;Gabon;3;D‚fenseur;Franck Obambou;26 June 1987 ;1987-06-26;29;Gabon;ÿStade Mandji;AS Stade Mandji
2017;Gabon;4;Milieu de terrain;Merlin Tandjigora;6 April 1990 ;1990-04-06;26;Chine;ÿMeizhou Hakka;Meizhou Hakka F.C.
2017;Gabon;5;D‚fenseur;Bruno Ecuele Manga;16 July 1988 ;1988-07-16;28;Pays de Galles;ÿCardiff City;Cardiff City F.C.
2017;Gabon;6;D‚fenseur;Johann Obiang;5 July 1993 ;1993-07-05;23;France;ÿTroyes;ES Troyes AC
2017;Gabon;7;Attaquant;"Mali;ck Evouna";28 November 1992 ;1992-11-28;24;Chine;ÿTianjin Teda;Tianjin Jinmen Tiger F.C.
2017;Gabon;8;D‚fenseur;Lloyd Palun;28 November 1988 ;1988-11-28;28;France;ÿRed Star;Red Star F.C.
2017;Gabon;9;Attaquant;Pierre-Emerick Aubameyangÿ(captain;18 June 1989 ;1989-06-18;27;Allemagne;ÿBorussia Dortmund;Borussia Dortmund
2017;Gabon;10;Milieu de terrain;Mario Lemina;1 September 1993 ;1993-09-01;23;Italie;ÿJuventus;Juventus FC
2017;Gabon;11;Milieu de terrain;L‚vy Madinda;11 June 1992 ;1992-06-11;24;Espagne;ÿGimn…stic de Tarragona;Gimn…stic de Tarragona
2017;Gabon;12;Milieu de terrain;Gu‚lor Kanga;1 September 1990 ;1990-09-01;26;Serbie;ÿRed Star Belgrade;FK Crvena zvezda
2017;Gabon;13;Milieu de terrain;Samson Mbingui;9 February 1992 ;1992-02-09;24;Maroc;ÿRaja Casablanca;Raja de Casablanca
2017;Gabon;14;Attaquant;Serge Kevyn;3 August 1994 ;1994-08-03;22;Portugal;ÿUniÆo de Leiria;U.D. Leiria
2017;Gabon;15;Milieu de terrain;C‚dric Ondo Biyogh‚;17 August 1994 ;1994-08-17;22;Gabon;ÿCF Mounana;CF Mounana
2017;Gabon;16;Gardien de but;Anthony Milieu de terraina Mezui;7 March 1991 ;1991-03-07;25;No club; No club; No club
2017;Gabon;17;Milieu de terrain;Andr‚ Biyogo Poko;7 March 1993 ;1993-03-07;23;Turquie;ÿKardemir Karabkspor;Kardemir Karabkspor
2017;Gabon;18;Milieu de terrain;Serge-Junior Martinsson Ngouali;23 January 1992 ;1992-01-23;24;SuŠde;ÿIF Brommapojkarna;IF Brommapojkarna
2017;Gabon;19;D‚fenseur;Benjamin Z‚ Ondo;18 June 1987 ;1987-06-18;29;Malte;ÿMosta;Mosta F.C.
2017;Gabon;20;Milieu de terrain;Denis Bouanga;11 November 1994 ;1994-11-11;22;France;ÿTours;ÿTours
2017;Gabon;21;D‚fenseur;Yoann Wachter;7 April 1992 ;1992-04-07;24;France;ÿSedan;CS Sedan Ardennes
2017;Gabon;22;Milieu de terrain;Didier Ibrahim N'Dong;17 June 1994 ;1994-06-17;22;Angleterre;ÿSunderland;Sunderland A.F.C.
2017;Gabon;23;Gardien de but;Yves Bits‚ki Moto;23 April 1983 ;1983-04-23;33;Gabon;ÿCF Mounana;CF Mounana
2017;Ghana;1;Gardien de but;Brimah Razak;22 June 1987 ;1987-06-22;29;Espagne;ÿC¢rdoba;C¢rdoba CF
2017;Ghana;2;D‚fenseur;Andy Yiadom;2 December 1991 ;1991-12-02;25;Angleterre;ÿBarnsley;Barnsley F.C.
2017;Ghana;3;Attaquant;Asamoah Gyanÿ(captain;22 November 1985 ;1985-11-22;31;Emirats Arabes Unis;ÿShabab Al-Ahli;Shabab Al Ahli Club
2017;Ghana;4;D‚fenseur;Jonathan Mensah;13 July 1990 ;1990-07-13;26;Etats-Unis;ÿColumbus Crew;Columbus Crew
2017;Ghana;5;Milieu de terrain;Thomas Partey;13 June 1993 ;1993-06-13;23;Espagne;ÿAtl‚tico Madrid;Atl‚tico Madrid
2017;Ghana;6;Milieu de terrain;Afriyie Acquah;5 January 1992 ;1992-01-05;25;Italie;ÿTorino;Torino Football Club
